timestamp,ECG_Raw
1818854,-569
1818896,-993
1818917,-1327
1818939,-1169
1818981,-985
1819002,-948
1819024,-1098
1819066,-1119
1819087,-648
1819109,-565
1819151,-703
1819172,-628
1819194,-413
1819236,-475
1819257,-1033
1819278,-790
1819419,-344
1819465,-235
1819509,-887
1819529,-68
1819571,-68
1819592,-823
1819613,-913
1819656,-862
1819676,-1004
1819698,-1005
1821565,-862
1822430,-157
1822942,-699
1823173,-276
1823291,6531
1823335,7322
1823378,4228
1823398,2896
1823441,1985
1823461,-409
1823483,-1291
1823525,-1767
1823546,-2137
1823567,-2359
1823610,-2493
1823615,-2344
1823632,-1918
1823653,-1485
1823696,-1341
1823717,-1685
1823739,-1696
1823782,-1589
1823802,-1691
1823824,-1867
1823867,-1972
1823888,-1866
1823910,-1643
1823953,-1401
1824064,-1637
1824110,-1999
1824154,-2171
1824160,-1566
1824203,-1410
1824223,-1216
1824245,-914
1825937,-739
1826804,594
1827350,-1636
1827600,-2177
1827726,-2140
1827810,-1798
1827855,-1393
1827863,-2065
1827906,-2031
1827926,-1363
1827948,-1312
1827991,-1515
1828011,-1579
1828033,-1376
1828076,-1317
1828096,-1611
1828118,-1573
1828161,-1399
1828181,-1348
1828203,-1365
1828246,-1219
1828266,-993
1828288,-1165
1828331,-1348
1828351,-1371
1828470,-1473
1828552,-1157
1828597,-676
1828603,-678
1828623,-856
1828666,-864
1828686,-603
1828708,-521
1828750,-472
1828771,-706
1830414,-1027
1831221,-824
1831725,-592
1831972,-707
1832097,-610
1832180,-399
1832225,280
1832245,-143
1832287,-34
1832292,-148
1832310,-405
1832332,-471
1832375,-194
1832395,277
1832417,39
1832459,-180
1832480,347
1832501,606
1832544,415
1832565,-555
1832586,-613
1832629,-364
1832650,-233
1832671,-478
1832714,-591
1832734,-29
1832848,272
1832931,389
1832976,-676
1832985,-75
1833006,85
1833049,-247
1833070,-860
1833091,-371
1833134,346
1833155,510
1833176,93
1833219,-73
1834771,341
1835511,-460
1835949,866
1836148,3150
1836288,-2400
1836369,-1144
1836415,-1199
1836457,-995
1836468,-892
1836510,-1051
1836531,-1021
1836553,-782
1836594,-628
1836600,-687
1836618,-920
1836639,-1161
1836681,-1241
1836702,-939
1836724,-794
1836765,-738
1836771,-643
1836789,-403
1836810,-94
1836852,54
1836857,-94
1836875,-354
1836897,-418
1836938,-242
1836961,-418
1837074,-932
1837155,100
1837199,270
1837210,-24
1837231,-198
1837272,-155
1837277,-37
1837296,29
1837341,63
1837383,280
1837402,-58
1837443,-350
1837448,-438
1837467,-291
1837488,-95
1837530,-60
1837535,-220
1837553,-452
1837574,-517
1837616,-235
1837637,875
1837659,1003
1837700,675
1837705,239
1837724,106
1837745,360
1837787,721
1837808,763
1837829,552
1837871,410
1837876,412
1837895,561
1837916,787
1837958,936
1837979,660
1838001,552
1838043,725
1838048,1052
1838065,1247
1838086,1167
1838227,1003
1838273,687
1838317,876
1838338,1104
1838380,1099
1838401,1246
1838446,1463
1838490,1529
1838506,1155
1838548,1121
1838553,1153
1838570,1190
1838592,1238
1838634,1336
1838656,1431
1838678,1347
1838720,1301
1838741,1414
1838763,1365
1838805,1247
1838826,1475
1838848,1691
1838890,1698
1838911,1581
1838933,1783
1838975,1881
1838996,1170
1839017,1010
1839060,1255
1839081,1113
1839102,367
1839145,-119
1839165,504
1839187,639
1839229,288
1839234,-115
1839252,-175
1839362,46
1839444,-30
1839488,-1027
1839502,-1137
1839524,-1264
1839566,-1309
1839612,-1216
1839655,-1262
1839671,-774
1839693,-589
1839734,-738
1839739,-1075
1839758,-1232
1839778,-1025
1839820,-653
1839825,-460
1839843,-566
1839865,-772
1839907,-834
1839912,-749
1839930,-723
1839951,-870
1839993,-1072
1840014,-1132
1840036,-1131
1840078,-1237
1840083,-1345
1840100,-1293
1840121,-1044
1840163,-736
1840168,-530
1840187,-507
1840208,-608
1840250,-707
1840272,-700
1840292,-737
1840334,-918
1840339,-1157
1840358,-1221
1840379,-1019
1840519,-745
1840565,-6
1840648,-372
1840692,-298
1840712,-463
1840754,-4
1840758,210
1840777,51
1840798,-183
1840840,-131
1840845,202
1840863,398
1840885,149
1840927,-371
1840947,-539
1840969,-243
1841011,-224
1841016,-488
1841034,-595
1841056,-240
1841098,337
1841118,254
1841140,-234
1841182,-352
1841187,-28
1841205,274
1841227,129
1841268,-302
1841291,-256
1841312,118
1841354,198
1841375,-150
1841396,-9
1841438,145
1841443,2
1841461,-301
